Date,Weekly_Sales,Rolling_Mean,Is_Spike,SMI_Hype_Index,SMI_Momentum,SMI_Persistence
2013-01-25,917,1330.25,False,0.16911684340140004,-0.06541326265609082,0.25367905400835605
2013-02-01,1193,1223.5,False,0.1126824987490637,-0.056434344652336335,0.19728043190463912
2013-02-08,1203,1076.25,True,0.1804213697083189,0.0677388709592552,0.19053680702611103
2013-02-15,992,1103.25,False,0.09573360620569192,-0.08468776350262698,0.15261552669794337
2013-02-22,1025,1033.5,False,0.013116459625825154,-0.08261714657986677,0.09681589986909608
2013-03-01,914,988.75,False,0.03000109401082029,0.016884634384995136,0.07008997752578577
2013-03-08,1024,1029.25,False,0.12666703746600905,0.09666594345518875,0.09272080150187509
2013-03-15,1154,1057.75,True,0.3007019336364954,0.17403489617048634,0.17591325435572322
2013-03-22,1139,1125.75,True,0.36356730417070493,0.06286537053420954,0.2509748742817159
2013-03-29,1186,1149.75,True,0.29765971342103253,-0.0659075907496724,0.26964880993744256
2013-04-05,1120,1176.75,False,0.20220374084004453,-0.09545597258098801,0.24267078229848335
2013-04-12,1262,1161.75,True,0.20398204037151518,0.0017782995314706562,0.22719528552769608
2013-04-19,1079,1133.5,False,0.1344074765484339,-0.06957456382308128,0.1900801619359912
2013-04-26,1073,1154.0,False,0.12303052205394836,-0.011376954494485544,0.16326030598317406
2013-05-03,1202,1140.5,True,0.2988447296695911,0.1758142076156427,0.21749407545774085
2013-05-10,1208,1179.25,True,0.387204634647462,0.08835990497787094,0.28537829913362933
2013-05-17,1234,1185.5,True,0.28881877018294927,-0.09838586446451275,0.2867544875533573
2013-05-24,1098,1138.75,False,0.13520328797396097,-0.1536154822089883,0.22613400772159878
2013-05-31,1015,1149.0,False,0.11354886019013828,-0.02165442778382269,0.18109994870901458
2013-06-07,1249,1146.5,True,0.22640742706433536,0.11285856687419708,0.19922294005114288
2013-06-14,1224,1228.75,False,0.22913242504356365,0.0027249979792282886,0.21118673404811117
2013-06-21,1427,1301.0,True,0.24216040117028306,0.01302797612671941,0.22357620089697994
2013-06-28,1304,1434.5,False,0.27908100255606283,0.03692060138577977,0.2457781215606131
2013-07-05,1783,1431.25,True,0.2800817749649548,0.001000772408891959,0.25949958292234976
2013-07-12,1211,1338.5,False,0.17657065745573333,-0.10351111750922146,0.2263280127357032
2013-07-19,1056,1313.0,False,0.11257069791117201,-0.06399995954456132,0.1808250868058907
2013-07-26,1202,1115.5,True,0.20544424223176383,0.09287354432059182,0.19067274897623998
2013-08-02,993,1091.75,False,0.20033506506542167,-0.005109177166342155,0.19453767541191266
2013-08-09,1116,1109.5,True,0.17239437392688453,-0.027940691138537144,0.1856803548179014
2013-08-16,1127,1159.25,False,0.13755181540002265,-0.03484255852686188,0.1664289390507499
2013-08-23,1401,1638.75,False,0.28463373039979295,0.1470819149997703,0.21371085559036712
2013-08-30,2911,2016.75,True,0.7123527316096572,0.4277190012098642,0.4131676059980831
2013-09-06,2628,2619.75,True,0.9925966794209246,0.2802439478112674,0.6449392353672196
2013-09-13,3539,3005.75,True,1.0,0.007403320579075445,0.7869635412203317
2013-09-20,2945,2800.5,True,0.7449932247548605,-0.2550067752451395,0.7701754146341433
2013-09-27,2090,2343.25,False,0.261233495574342,-0.4837597291805185,0.5665986470102228
2013-10-04,799,1759.25,False,0.020120290685344277,-0.24111320488899773,0.34800730448027134
2013-10-11,1203,1315.0,False,0.10175875025861923,0.08163845957327495,0.24950788279161049
2013-10-18,1168,1043.5,True,0.1874663606842348,0.08570761042561557,0.22469127394866023
2013-10-25,1004,1100.5,False,0.1149578393750754,-0.07250852130915941,0.18079790011922628
2013-11-01,1027,1057.25,False,0.08285753448231593,-0.03210030489275946,0.14162175386446213
2013-11-08,1030,927.25,True,0.15641352827910146,0.07355599379678553,0.14753846363031786
2013-11-15,648,684.0,False,0.08471974378269181,-0.07169378449640965,0.12241097569126744
2013-11-22,31,433.25,False,0.043032335399423485,-0.04168740838326833,0.09065951957452985
2013-11-29,24,585.5,False,0.14990723750859972,0.10687490210917623,0.11435860674815779
2013-12-06,1639,521.5,True,0.25560746043607047,0.10570022292747075,0.17085814822332285
2013-12-13,392,518.75,False,0.1513074132050999,-0.10430004723097056,0.16303785421603367
2013-12-20,20,608.75,False,0.03775640421825779,-0.11355100898684212,0.11292527421692332
2013-12-27,384,571.5,False,0.1237171939530138,0.08596078973475602,0.1172420421113595
2014-01-03,1490,589.25,True,0.23892575196773488,0.11520855801472109,0.16591552605390963
2014-01-10,463,815.25,False,0.14588758056553472,-0.09303817140220016,0.15790434785855967
2014-01-17,924,934.25,False,0.08479980842103012,-0.0610877721445046,0.12866253208354786
2014-01-24,860,771.75,True,0.15818565624544534,0.07338584782441522,0.14047178174830685
2014-01-31,840,864.5,False,0.1436686313317287,-0.014517024913716647,0.1417505215816756
2014-02-07,834,636.75,True,0.12296157167166334,-0.02070705966006535,0.1342349416176707
2014-02-14,13,429.5,False,0.07050213284878579,-0.052459438822877555,0.10874181811011673
2014-02-21,31,229.75,False,0.007957570463215703,-0.06254456238557009,0.0684281190513563
2014-02-28,41,28.25,True,0.036703092340260576,0.028745521877044874,0.05573810836691801
2014-03-07,28,284.75,False,0.11981918655400944,0.08311609421374887,0.08137053964175459
2014-03-14,1039,508.25,True,0.22880771693440896,0.10898853038039952,0.14034541055881633
2014-03-21,925,699.0,True,0.23232385731764002,0.003516140383231059,0.17713678926234583
2014-03-28,804,907.75,False,0.08160929487767317,-0.15071456243996684,0.13892579150847678
2014-04-04,863,,False,0.0,-0.08160929487767317,0.08335547490508606
